STARDUST_SAVEPOINT_V1
simulationTime=4.6623112545E11
stepCount=902071255
totalMerges=42759
totalBounces=30806
totalFragmentations=18858
totalEscapes=0
totalStarFalls=0
particleCount=310

PARTICLES:
30990,4.037404093186123E10,6.718814105539484E10,2.4269895615116754E8,-36164.97906701763,21578.291302187645,102.72027105302762,6.095933413410322E16,6.551498084408671E-13,103.14535193945585,52059.578523285396,0
30991,-7.796417661496185E10,-1.0687670600120611E10,-3.826817553477403E8,5267.81567928428,-40635.959198522774,-26.098058982899843,1.8287800240230963E17,1.965449425322601E-12,103.14535193945585,75082.90475559315,0
31641,-5.9315556086511566E10,5.556839682461474E10,1.0258355100260837E9,-26874.186032844835,-30477.482919351252,604.6663667548275,1.2189902633433373E20,8.203921344162826E-10,108.08600701893099,579803.7898845893,5
31773,-7.259711042696869E10,6.883128203306049E10,1.0520100939075987E8,-25155.698845810577,-26674.194893607564,-156.771785538217,2.6854605453965517E19,-2.7238030731005247E-10,113.99041017599754,350408.33544277615,1
32716,2.925487984511022E10,-1.0268466993185175E11,4.059990539487489E8,33711.20692960833,10443.594890532819,208.03252308068537,6.373347309876021E14,-6.464344828426378E-15,132.1743715351954,9639.829224132605,2
34051,5.939078447105238E10,-3.491668023875156E10,-1.8648346583719617E8,22456.35013151938,38012.72799110883,-6.118445294370029,4.856110656359124E19,1.0343136921110053E-9,99.99999999999999,487603.32119806396,0
36648,4.3028054936533554E10,-6.495370025999009E10,-1.5617291164311488E9,33952.31274803896,23145.5925083813,-422.37900596336294,2.0328527552379145E20,-5.51511585975799E-10,103.88888888888887,716917.4258766444,2
37019,-9.845394049918767E10,-4.415422086678186E10,-6.926420371866391E8,12874.976983900668,-32560.33460815094,181.00399156500268,7.012331651796316E17,9.097129327673863E-13,106.07759181324268,116873.01405990991,1
38044,5.702256273464949E10,-5.976585979730104E10,-1.4241653445607274E9,29770.77805352959,28113.315699268423,-290.0004483797855,1.1301835254198955E12,-1.4891270916213007E-18,105.69183976353521,1273.5374734112456,4
38077,-8.126413411857292E10,-1.6432233389595531E10,8.967215697662253E8,7365.451349860995,-39167.76537853476,89.36814797697893,4.923132299787762E8,-6.486707263341235E-22,102.4097345305055,104.69771876504154,0
38438,6.66892584786869E10,4.421101171224564E9,-4.716140997354799E8,-2398.555292243786,44064.06755874187,-331.31721071531666,1.6475923248854072E16,-2.6369471103014524E-14,102.46278363582196,32614.17920285778,2
39659,7.787364906227759E10,3.819098439654644E10,-6.678026909423176E7,-17700.60688041889,35458.864185299724,616.5736476543276,3.5225171383366865E19,-4.417472582096592E-11,99.99999999999999,438115.04627139855,0
43743,-4.028424923331983E10,4.326010699611246E10,-5.908653669942187E7,-33829.2254250633,-32607.387884540356,372.95581443642584,3.933184967239134E20,-5.84948353389805E-10,104.15656765851178,895142.9105356208,3
47798,-3.1188859841178623E10,-7.13421273493441E10,1.074585339260478E9,37578.89986108785,-16320.127112091423,-349.56109507526725,2.312605787238737E19,-4.992388314693232E-11,100.0,380777.2557606294,0
48602,-2.758820961553766E9,-4.406409600236677E10,-9.410613949880993E7,54652.366176047726,-2038.0767679208907,-50.10060303106381,2.4072451106294764E18,7.358788296974882E-11,100.00000000000001,179119.92607239902,0
48712,9.294071396215332E10,4.148641675205135E10,-1.487988871330844E9,-15285.110139153998,32667.177561119068,475.33569194619054,2.703000023238652E20,1.0738954968772563E-9,103.8888888888889,788344.1435342258,2
49628,9.907047254794994E10,2.4148098203230896E10,-2.289570751579817E9,-8222.756818899203,35034.2781109066,89.34230059883002,3.8862877313161904E19,3.9777805999012046E-11,99.99999999999999,452705.1628610447,0
51566,-3.872468407398047E10,5.846504992648898E10,1.2148060214743922E9,-36016.34219709872,-24396.334690419462,-781.9043859122345,2.5827676786261882E20,3.958456364326252E-10,102.51535962494451,776416.3949224391,2
52039,2.425047932784858E10,-5.449279073260705E10,-1.1719128768671699E9,42635.87111205772,20016.966519177047,-92.83289645607273,1.8277955382405274E18,1.6494920555089905E-11,99.99999999999999,163410.3905103047,0
52455,5.834007170552637E10,1.7208932614292786E10,8.357992915159272E8,-13929.073393575369,44470.55480063681,-252.7073922203574,5.079731108741877E19,-8.496055243187663E-10,103.16213407788052,453920.6513061594,3
52562,-5.287852494262108E10,-1.9232881134207437E9,2.6467793583716944E8,2374.089570516121,-50099.33083093652,800.0169493839697,1.7004539417885052E20,5.2417871279775105E-12,111.21893651297883,682753.7731033537,6
53258,5.5910790278926315E10,4.351991265899156E10,-1.5319172452591112E8,-25895.60929525027,34309.06832372636,-647.1244935376263,3.5845632510699385E19,6.92369018491672E-11,102.12913502332536,434709.07728899305,1
54363,2.389819836236943E10,-4.675151567928988E10,4.265147794174877E8,45395.42956814446,22620.09408234252,-286.77155776407614,2.2951289111129924E19,-8.896524298440304E-11,99.99999999999999,379815.6231248201,0
55873,-3.742262994465877E10,-4.9246607349995735E10,5.762852666796615E8,36563.89676127688,-28540.12544148101,-144.15802032473067,2.173687029485267E20,-2.816703790711361E-10,102.86859374999997,737640.1427079746,3
56294,-1.493087508009203E10,8.193154488414383E10,8.798686718995292E8,-38848.19605010073,-8061.643140691753,-543.3022237079764,1.27026778000502E19,4.805100984552337E-11,100.00000000000001,311842.6825648035,0
